-230	-80	7.377
-230	-70	7.364
-230	-60	7.350
-230	-50	7.334
-230	-40	7.316
-230	-30	7.298
-230	-20	7.278
-230	-10	7.257
-230	0	7.235
-230	10	7.211
-230	20	7.186
-230	30	7.159
-230	40	7.132
-230	50	7.103
-230	60	7.072
-230	70	7.041
-230	80	7.008
-230	90	6.974
-230	100	6.938
-230	110	6.902
-230	120	6.863
-230	130	6.824
-230	140	6.783
-230	150	6.741
-230	160	6.698
-230	170	6.653
-230	180	6.607
-230	190	6.560
-230	200	6.511
-230	210	6.461
-230	220	6.410
-230	230	6.358
-230	240	6.304
-230	250	6.249
-220	-250	7.388
-220	-240	7.394
-220	-230	7.399
-220	-220	7.402
-220	-210	7.403
-220	-200	7.402
-220	-190	7.400
-220	-180	7.395
-220	-170	7.389
-220	-160	7.381
-220	-150	7.370
-220	-140	7.358
-220	-130	7.345
-220	-120	7.329
-220	-110	7.311
-220	-100	7.291
-220	-90	7.270
-220	-80	7.247
-220	-70	7.222
-220	-60	7.195
-220	-50	7.166
-220	-40	7.135
-220	-30	7.102
-220	-20	7.068
-220	-10	7.032
-220	0	6.993
-220	10	6.953
-220	20	6.911
-220	30	6.867
-220	40	6.822
-220	50	6.774
-220	60	6.725
-220	70	6.673
-220	80	6.620
-220	90	6.565
-220	100	6.508
-220	110	6.449
-220	120	6.388
-220	130	6.326
-220	140	6.261
-220	150	6.195
-220	160	6.127
-220	170	6.057
-220	180	5.985
-220	190	5.911
-220	200	5.835
-220	210	5.758
-220	220	5.678
-220	230	5.597
-220	240	5.514
-220	250	5.429
-210	-250	7.248
-210	-240	7.248
-210	-230	7.246
-210	-220	7.241
-210	-210	7.234
-210	-200	7.225
-210	-190	7.213
-210	-180	7.200
-210	-170	7.184
-210	-160	7.165
-210	-150	7.145
-210	-140	7.122
-210	-130	7.097
-210	-120	7.070
-210	-110	7.041
-210	-100	7.009
-210	-90	6.975
-210	-80	6.939
-210	-70	6.900
-210	-60	6.860
-210	-50	6.817
-210	-40	6.771
-210	-30	6.724
-210	-20	6.674
-210	-10	6.622
-210	0	6.568
-210	10	6.512
-210	20	6.453
-210	30	6.392
-210	40	6.329
-210	50	6.263
-210	60	6.196
-210	70	6.126
-210	80	6.053
-210	90	5.979
-210	100	5.902
-210	110	5.823
-210	120	5.742
-210	130	5.659
-210	140	5.573
-210	150	5.485
-210	160	5.395
-210	170	5.302
-210	180	5.207
-210	190	5.111
-210	200	5.011
-210	210	4.910
-210	220	4.806
-210	230	4.700
-210	240	4.592
-210	250	4.482
-200	-250	7.000
-200	-240	6.988
-200	-230	6.974
-200	-220	6.957
-200	-210	6.938
-200	-200	6.917
-200	-190	6.894
-200	-180	6.868
-200	-170	6.839
-200	-160	6.809
-200	-150	6.776
-200	-140	6.741
-200	-130	6.703
-200	-120	6.663
-200	-110	6.621
-200	-100	6.576
-200	-90	6.529
-200	-80	6.479
-200	-70	6.428
-200	-60	6.374
-200	-50	6.317
-200	-40	6.258
-200	-30	6.197
-200	-20	6.134
-200	-10	6.068
-200	0	6.000
-200	10	5.930
-200	20	5.857
-200	30	5.781
-200	40	5.704
-200	50	5.624
-200	60	5.542
-200	70	5.457
-200	80	5.370
-200	90	5.281
-200	100	5.190
-200	110	5.096
-200	120	4.999
-200	130	4.901
-200	140	4.800
-200	150	4.697
-200	160	4.591
-200	170	4.483
-200	180	4.373
-200	190	4.260
-200	200	4.145
-200	210	4.027
-200	220	3.908
-200	230	3.786
-200	240	3.661
-200	250	3.534
-190	-250	6.657
-190	-240	6.629
-190	-230	6.599
-190	-220	6.566
-190	-210	6.532
-190	-200	6.495
-190	-190	6.456
-190	-180	6.416
-190	-170	6.373
-190	-160	6.328
-190	-150	6.281
-190	-140	6.232
-190	-130	6.181
-190	-120	6.128
-190	-110	6.073
-190	-100	6.016
-190	-90	5.957
-190	-80	5.895
-190	-70	5.832
-190	-60	5.766
-190	-50	5.699
-190	-40	5.629
-190	-30	5.558
-190	-20	5.484
-190	-10	5.408
-190	0	5.330
-190	10	5.250
-190	20	5.168
-190	30	5.084
-190	40	4.998
-190	50	4.910
-190	60	4.820
-190	70	4.728
-190	80	4.633
-190	90	4.537
-190	100	4.438
-190	110	4.338
-190	120	4.235
-190	130	4.131
-190	140	4.024
-190	150	3.915
-190	160	3.805
-190	170	3.692
-190	180	3.577
-190	190	3.460
-190	200	3.341
-190	210	3.219
-190	220	3.096
-190	230	2.971
-190	240	2.844
-190	250	2.714
-180	-250	6.236
-180	-240	6.186
-180	-230	6.135
-180	-220	6.083
-180	-210	6.029
-180	-200	5.974
-180	-190	5.918
-180	-180	5.860
-180	-170	5.801
-180	-160	5.741
-180	-150	5.679
-180	-140	5.617
-180	-130	5.553
-180	-120	5.487
-180	-110	5.420
-180	-100	5.352
-180	-90	5.283
-180	-80	5.212
-180	-70	5.140
-180	-60	5.067
-180	-50	4.992
-180	-40	4.917
-180	-30	4.839
-180	-20	4.761
-180	-10	4.681
-180	0	4.600
-180	10	4.518
-180	20	4.434
-180	30	4.349
-180	40	4.263
-180	50	4.175
-180	60	4.086
-180	70	3.996
-180	80	3.904
-180	90	3.811
-180	100	3.717
-180	110	3.622
-180	120	3.525
-180	130	3.427
-180	140	3.328
-180	150	3.227
-180	160	3.125
-180	170	3.021
-180	180	2.917
-180	190	2.811
-180	200	2.704
-180	210	2.595
-180	220	2.486
-180	230	2.374
-180	240	2.262
-180	250	2.148
-170	-250	5.757
-170	-240	5.676
-170	-230	5.594
-170	-220	5.513
-170	-210	5.432
-170	-200	5.352
-170	-190	5.272
-170	-180	5.193
-170	-170	5.114
-170	-160	5.035
-170	-150	4.956
-170	-140	4.878
-170	-130	4.800
-170	-120	4.723
-170	-110	4.646
-170	-100	4.569
-170	-90	4.492
-170	-80	4.416
-170	-70	4.341
-170	-60	4.265
-170	-50	4.191
-170	-40	4.116
-170	-30	4.042
-170	-20	3.968
-170	-10	3.894
-170	0	3.821
-170	10	3.748
-170	20	3.676
-170	30	3.604
-170	40	3.532
-170	50	3.461
-170	60	3.390
-170	70	3.319
-170	80	3.249
-170	90	3.179
-170	100	3.109
-170	110	3.040
-170	120	2.971
-170	130	2.903
-170	140	2.835
-170	150	2.767
-170	160	2.699
-170	170	2.632
-170	180	2.566
-170	190	2.499
-170	200	2.433
-170	210	2.368
-170	220	2.302
-170	230	2.237
-170	240	2.173
-170	250	2.109
-160	-250	5.235
-160	-240	5.108
-160	-230	4.984
-160	-220	4.862
-160	-210	4.744
-160	-200	4.629
-160	-190	4.517
-160	-180	4.409
-160	-170	4.303
-160	-160	4.200
-160	-150	4.100
-160	-140	4.004
-160	-130	3.910
-160	-120	3.819
-160	-110	3.732
-160	-100	3.648
-160	-90	3.566
-160	-80	3.488
-160	-70	3.413
-160	-60	3.341
-160	-50	3.272
-160	-40	3.206
-160	-30	3.143
-160	-20	3.083
-160	-10	3.026
-160	0	2.972
-160	10	2.921
-160	20	2.874
-160	30	2.829
-160	40	2.788
-160	50	2.749
-160	60	2.714
-160	70	2.681
-160	80	2.652
-160	90	2.626
-160	100	2.603
-160	110	2.583
-160	120	2.566
-160	130	2.552
-160	140	2.541
-160	150	2.533
-160	160	2.528
-160	170	2.526
-160	180	2.528
-160	190	2.532
-160	200	2.540
-160	210	2.550
-160	220	2.564
-160	230	2.580
-160	240	2.600
-160	250	2.623
-150	-250	4.668
-150	-240	4.506
-150	-230	4.349
-150	-220	4.198
-150	-210	4.053
-150	-200	3.913
-150	-190	3.779
-150	-180	3.650
-150	-170	3.528
-150	-160	3.411
-150	-150	3.299
-150	-140	3.193
-150	-130	3.093
-150	-120	2.999
-150	-110	2.910
-150	-100	2.826
-150	-90	2.749
-150	-80	2.677
-150	-70	2.611
-150	-60	2.550
-150	-50	2.495
-150	-40	2.446
-150	-30	2.402
-150	-20	2.364
-150	-10	2.332
-150	0	2.305
-150	10	2.284
-150	20	2.268
-150	30	2.258
-150	40	2.254
-150	50	2.256
-150	60	2.263
-150	70	2.276
-150	80	2.294
-150	90	2.318
-150	100	2.348
-150	110	2.383
-150	120	2.425
-150	130	2.471
-150	140	2.524
-150	150	2.582
-150	160	2.645
-150	170	2.714
-150	180	2.790
-150	190	2.870
-150	200	2.956
-150	210	3.048
-150	220	3.146
-150	230	3.249
-150	240	3.358
-150	250	3.472
-140	-250	4.062
-140	-240	3.899
-140	-230	3.743
-140	-220	3.594
-140	-210	3.451
-140	-200	3.316
-140	-190	3.187
-140	-180	3.065
-140	-170	2.950
-140	-160	2.841
-140	-150	2.740
-140	-140	2.645
-140	-130	2.557
-140	-120	2.476
-140	-110	2.402
-140	-100	2.334
-140	-90	2.274
-140	-80	2.220
-140	-70	2.173
-140	-60	2.133
-140	-50	2.099
-140	-40	2.073
-140	-30	2.053
-140	-20	2.040
-140	-10	2.034
-140	0	2.035
-140	10	2.043
-140	20	2.057
-140	30	2.078
-140	40	2.106
-140	50	2.141
-140	60	2.183
-140	70	2.231
-140	80	2.287
-140	90	2.349
-140	100	2.418
-140	110	2.494
-140	120	2.576
-140	130	2.666
-140	140	2.762
-140	150	2.865
-140	160	2.975
-140	170	3.092
-140	180	3.215
-140	190	3.346
-140	200	3.483
-140	210	3.627
-140	220	3.778
-140	230	3.936
-140	240	4.100
-140	250	4.271
-130	-250	3.220
-130	-240	3.130
-130	-230	3.045
-130	-220	2.965
-130	-210	2.890
-130	-200	2.820
-130	-190	2.755
-130	-180	2.694
-130	-170	2.639
-130	-160	2.588
-130	-150	2.543
-130	-140	2.502
-130	-130	2.467
-130	-120	2.436
-130	-110	2.410
-130	-100	2.389
-130	-90	2.373
-130	-80	2.363
-130	-70	2.356
-130	-60	2.355
-130	-50	2.359
-130	-40	2.368
-130	-30	2.382
-130	-20	2.400
-130	-10	2.424
-130	0	2.452
-130	10	2.485
-130	20	2.524
-130	30	2.567
-130	40	2.615
-130	50	2.668
-130	60	2.726
-130	70	2.789
-130	80	2.857
-130	90	2.930
-130	100	3.008
-130	110	3.090
-130	120	3.178
-130	130	3.271
-130	140	3.368
-130	150	3.470
-130	160	3.578
-130	170	3.690
-130	180	3.807
-130	190	3.929
-130	200	4.056
-130	210	4.188
-130	220	4.325
-130	230	4.467
-130	240	4.614
-130	250	4.766
-120	-250	2.482
-120	-240	2.487
-120	-230	2.494
-120	-220	2.503
-120	-210	2.514
-120	-200	2.527
-120	-190	2.541
-120	-180	2.558
-120	-170	2.577
-120	-160	2.598
-120	-150	2.621
-120	-140	2.646
-120	-130	2.673
-120	-120	2.702
-120	-110	2.733
-120	-100	2.767
-120	-90	2.802
-120	-80	2.839
-120	-70	2.878
-120	-60	2.919
-120	-50	2.962
-120	-40	3.008
-120	-30	3.055
-120	-20	3.104
-120	-10	3.155
-120	0	3.209
-120	10	3.264
-120	20	3.321
-120	30	3.381
-120	40	3.442
-120	50	3.506
-120	60	3.571
-120	70	3.639
-120	80	3.708
-120	90	3.780
-120	100	3.853
-120	110	3.929
-120	120	4.006
-120	130	4.086
-120	140	4.167
-120	150	4.251
-120	160	4.337
-120	170	4.424
-120	180	4.514
-120	190	4.606
-120	200	4.700
-120	210	4.795
-120	220	4.893
-120	230	4.993
-120	240	5.095
-120	250	5.198
-110	-250	2.025
-110	-240	2.120
-110	-230	2.214
-110	-220	2.308
-110	-210	2.400
-110	-200	2.492
-110	-190	2.582
-110	-180	2.672
-110	-170	2.760
-110	-160	2.848
-110	-150	2.934
-110	-140	3.019
-110	-130	3.104
-110	-120	3.187
-110	-110	3.270
-110	-100	3.351
-110	-90	3.432
-110	-80	3.511
-110	-70	3.590
-110	-60	3.667
-110	-50	3.743
-110	-40	3.819
-110	-30	3.893
-110	-20	3.967
-110	-10	4.039
-110	0	4.111
-110	10	4.181
-110	20	4.251
-110	30	4.319
-110	40	4.387
-110	50	4.453
-110	60	4.519
-110	70	4.583
-110	80	4.647
-110	90	4.709
-110	100	4.771
-110	110	4.831
-110	120	4.891
-110	130	4.949
-110	140	5.007
-110	150	5.063
-110	160	5.119
-110	170	5.173
-110	180	5.227
-110	190	5.279
-110	200	5.331
-110	210	5.381
-110	220	5.431
-110	230	5.479
-110	240	5.527
-110	250	5.573
-100	-250	2.312
-100	-240	2.425
-100	-230	2.536
-100	-220	2.645
-100	-210	2.752
-100	-200	2.858
-100	-190	2.963
-100	-180	3.065
-100	-170	3.166
-100	-160	3.265
-100	-150	3.363
-100	-140	3.459
-100	-130	3.553
-100	-120	3.646
-100	-110	3.737
-100	-100	3.826
-100	-90	3.914
-100	-80	3.999
-100	-70	4.084
-100	-60	4.166
-100	-50	4.247
-100	-40	4.326
-100	-30	4.404
-100	-20	4.480
-100	-10	4.554
-100	0	4.626
-100	10	4.697
-100	20	4.766
-100	30	4.834
-100	40	4.899
-100	50	4.964
-100	60	5.026
-100	70	5.087
-100	80	5.146
-100	90	5.203
-100	100	5.259
-100	110	5.313
-100	120	5.366
-100	130	5.416
-100	140	5.465
-100	150	5.513
-100	160	5.559
-100	170	5.602
-100	180	5.645
-100	190	5.685
-100	200	5.725
-100	210	5.762
-100	220	5.798
-100	230	5.832
-100	240	5.864
-100	250	5.895
-90	-250	2.985
-90	-240	3.088
-90	-230	3.190
-90	-220	3.290
-90	-210	3.388
-90	-200	3.485
-90	-190	3.580
-90	-180	3.673
-90	-170	3.765
-90	-160	3.855
-90	-150	3.944
-90	-140	4.031
-90	-130	4.116
-90	-120	4.200
-90	-110	4.282
-90	-100	4.363
-90	-90	4.442
-90	-80	4.519
-90	-70	4.595
-90	-60	4.669
-90	-50	4.741
-90	-40	4.812
-90	-30	4.882
-90	-20	4.949
-90	-10	5.015
-90	0	5.080
-90	10	5.142
-90	20	5.204
-90	30	5.263
-90	40	5.321
-90	50	5.377
-90	60	5.432
-90	70	5.485
-90	80	5.537
-90	90	5.587
-90	100	5.635
-90	110	5.682
-90	120	5.727
-90	130	5.770
-90	140	5.812
-90	150	5.852
-90	160	5.891
-90	170	5.928
-90	180	5.963
-90	190	5.997
-90	200	6.029
-90	210	6.060
-90	220	6.089
-90	230	6.116
-90	240	6.142
-90	250	6.166
-80	-250	3.899
-80	-240	3.975
-80	-230	4.050
-80	-220	4.123
-80	-210	4.196
-80	-200	4.267
-80	-190	4.338
-80	-180	4.407
-80	-170	4.475
-80	-160	4.543
-80	-150	4.609
-80	-140	4.674
-80	-130	4.738
-80	-120	4.801
-80	-110	4.863
-80	-100	4.924
-80	-90	4.984
-80	-80	5.042
-80	-70	5.100
-80	-60	5.157
-80	-50	5.213
-80	-40	5.267
-80	-30	5.321
-80	-20	5.373
-80	-10	5.424
-80	0	5.475
-80	10	5.524
-80	20	5.572
-80	30	5.620
-80	40	5.666
-80	50	5.711
-80	60	5.755
-80	70	5.798
-80	80	5.840
-80	90	5.880
-80	100	5.920
-80	110	5.959
-80	120	5.997
-80	130	6.033
-80	140	6.069
-80	150	6.104
-80	160	6.137
-80	170	6.169
-80	180	6.201
-80	190	6.231
-80	200	6.260
-80	210	6.289
-80	220	6.316
-80	230	6.342
-80	240	6.367
-80	250	6.391
-70	-250	4.502
-70	-240	4.565
-70	-230	4.627
-70	-220	4.689
-70	-210	4.749
-70	-200	4.809
-70	-190	4.868
-70	-180	4.925
-70	-170	4.982
-70	-160	5.039
-70	-150	5.094
-70	-140	5.148
-70	-130	5.202
-70	-120	5.254
-70	-110	5.306
-70	-100	5.357
-70	-90	5.407
-70	-80	5.456
-70	-70	5.504
-70	-60	5.551
-70	-50	5.597
-70	-40	5.643
-70	-30	5.687
-70	-20	5.731
-70	-10	5.774
-70	0	5.816
-70	10	5.857
-70	20	5.897
-70	30	5.936
-70	40	5.974
-70	50	6.012
-70	60	6.048
-70	70	6.084
-70	80	6.119
-70	90	6.152
-70	100	6.185
-70	110	6.218
-70	120	6.249
-70	130	6.279
-70	140	6.309
-70	150	6.337
-70	160	6.365
-70	170	6.392
-70	180	6.417
-70	190	6.442
-70	200	6.466
-70	210	6.490
-70	220	6.512
-70	230	6.534
-70	240	6.554
-70	250	6.574
-60	-250	5.008
-60	-240	5.061
-60	-230	5.114
-60	-220	5.165
-60	-210	5.216
-60	-200	5.266
-60	-190	5.316
-60	-180	5.364
-60	-170	5.412
-60	-160	5.459
-60	-150	5.505
-60	-140	5.551
-60	-130	5.595
-60	-120	5.639
-60	-110	5.682
-60	-100	5.725
-60	-90	5.767
-60	-80	5.807
-60	-70	5.847
-60	-60	5.887
-60	-50	5.925
-60	-40	5.963
-60	-30	6.000
-60	-20	6.036
-60	-10	6.071
-60	0	6.106
-60	10	6.140
-60	20	6.173
-60	30	6.205
-60	40	6.236
-60	50	6.267
-60	60	6.297
-60	70	6.326
-60	80	6.355
-60	90	6.382
-60	100	6.409
-60	110	6.435
-60	120	6.460
-60	130	6.485
-60	140	6.509
-60	150	6.531
-60	160	6.554
-60	170	6.575
-60	180	6.596
-60	190	6.616
-60	200	6.635
-60	210	6.653
-60	220	6.670
-60	230	6.687
-60	240	6.703
-60	250	6.718
-50	-250	5.462
-50	-240	5.505
-50	-230	5.548
-50	-220	5.590
-50	-210	5.631
-50	-200	5.672
-50	-190	5.712
-50	-180	5.752
-50	-170	5.790
-50	-160	5.828
-50	-150	5.866
-50	-140	5.903
-50	-130	5.939
-50	-120	5.974
-50	-110	6.009
-50	-100	6.043
-50	-90	6.077
-50	-80	6.110
-50	-70	6.142
-50	-60	6.174
-50	-50	6.204
-50	-40	6.235
-50	-30	6.264
-50	-20	6.293
-50	-10	6.322
-50	0	6.349
-50	10	6.376
-50	20	6.403
-50	30	6.428
-50	40	6.453
-50	50	6.478
-50	60	6.502
-50	70	6.525
-50	80	6.547
-50	90	6.569
-50	100	6.590
-50	110	6.610
-50	120	6.630
-50	130	6.649
-50	140	6.668
-50	150	6.686
-50	160	6.703
-50	170	6.720
-50	180	6.736
-50	190	6.751
-50	200	6.765
-50	210	6.779
-50	220	6.793
-50	230	6.805
-50	240	6.817
-50	250	6.829
-40	-250	5.865
-40	-240	5.899
-40	-230	5.932
-40	-220	5.965
-40	-210	5.997
-40	-200	6.028
-40	-190	6.059
-40	-180	6.090
-40	-170	6.120
-40	-160	6.149
-40	-150	6.178
-40	-140	6.207
-40	-130	6.235
-40	-120	6.262
-40	-110	6.289
-40	-100	6.315
-40	-90	6.341
-40	-80	6.366
-40	-70	6.391
-40	-60	6.415
-40	-50	6.439
-40	-40	6.462
-40	-30	6.485
-40	-20	6.507
-40	-10	6.529
-40	0	6.550
-40	10	6.570
-40	20	6.591
-40	30	6.610
-40	40	6.629
-40	50	6.648
-40	60	6.666
-40	70	6.683
-40	80	6.700
-40	90	6.716
-40	100	6.732
-40	110	6.748
-40	120	6.763
-40	130	6.777
-40	140	6.791
-40	150	6.804
-40	160	6.817
-40	170	6.829
-40	180	6.841
-40	190	6.852
-40	200	6.863
-40	210	6.873
-40	220	6.883
-40	230	6.892
-40	240	6.900
-40	250	6.908
-30	-250	6.219
-30	-240	6.244
-30	-230	6.268
-30	-220	6.291
-30	-210	6.314
-30	-200	6.337
-30	-190	6.360
-30	-180	6.382
-30	-170	6.403
-30	-160	6.424
-30	-150	6.445
-30	-140	6.466
-30	-130	6.486
-30	-120	6.505
-30	-110	6.525
-30	-100	6.544
-30	-90	6.562
-30	-80	6.580
-30	-70	6.598
-30	-60	6.615
-30	-50	6.632
-30	-40	6.649
-30	-30	6.665
-30	-20	6.681
-30	-10	6.696
-30	0	6.711
-30	10	6.726
-30	20	6.740
-30	30	6.754
-30	40	6.768
-30	50	6.781
-30	60	6.793
-30	70	6.806
-30	80	6.818
-30	90	6.829
-30	100	6.841
-30	110	6.851
-30	120	6.862
-30	130	6.872
-30	140	6.881
-30	150	6.890
-30	160	6.899
-30	170	6.908
-30	180	6.916
-30	190	6.924
-30	200	6.931
-30	210	6.938
-30	220	6.944
-30	230	6.950
-30	240	6.956
-30	250	6.961
-20	-250	6.525
-20	-240	6.541
-20	-230	6.556
-20	-220	6.571
-20	-210	6.586
-20	-200	6.601
-20	-190	6.615
-20	-180	6.629
-20	-170	6.643
-20	-160	6.656
-20	-150	6.669
-20	-140	6.682
-20	-130	6.695
-20	-120	6.708
-20	-110	6.720
-20	-100	6.732
-20	-90	6.743
-20	-80	6.755
-20	-70	6.766
-20	-60	6.777
-20	-50	6.788
-20	-40	6.798
-20	-30	6.809
-20	-20	6.819
-20	-10	6.828
-20	0	6.838
-20	10	6.847
-20	20	6.856
-20	30	6.865
-20	40	6.873
-20	50	6.881
-20	60	6.889
-20	70	6.897
-20	80	6.904
-20	90	6.911
-20	100	6.918
-20	110	6.925
-20	120	6.931
-20	130	6.938
-20	140	6.944
-20	150	6.949
-20	160	6.955
-20	170	6.960
-20	180	6.965
-20	190	6.969
-20	200	6.974
-20	210	6.978
-20	220	6.982
-20	230	6.985
-20	240	6.989
-20	250	6.992
-10	-250	6.785
-10	-240	6.793
-10	-230	6.800
-10	-220	6.807
-10	-210	6.814
-10	-200	6.821
-10	-190	6.828
-10	-180	6.834
-10	-170	6.841
-10	-160	6.847
-10	-150	6.853
-10	-140	6.860
-10	-130	6.866
-10	-120	6.871
-10	-110	6.877
-10	-100	6.883
-10	-90	6.888
-10	-80	6.894
-10	-70	6.899
-10	-60	6.904
-10	-50	6.909
-10	-40	6.914
-10	-30	6.919
-10	-20	6.924
-10	-10	6.928
-10	0	6.933
-10	10	6.937
-10	20	6.941
-10	30	6.945
-10	40	6.949
-10	50	6.953
-10	60	6.957
-10	70	6.960
-10	80	6.964
-10	90	6.967
-10	100	6.970
-10	110	6.973
-10	120	6.976
-10	130	6.979
-10	140	6.982
-10	150	6.984
-10	160	6.987
-10	170	6.989
-10	180	6.991
-10	190	6.993
-10	200	6.995
-10	210	6.997
-10	220	6.999
-10	230	7.001
-10	240	7.002
-10	250	7.003
0	-250	7.000
0	-240	7.000
0	-230	7.000
0	-220	7.000
0	-210	7.000
0	-200	7.000
0	-190	7.000
0	-180	7.000
0	-170	7.000
0	-160	7.000
0	-150	7.000
0	-140	7.000
0	-130	7.000
0	-120	7.000
0	-110	7.000
0	-100	7.000
0	-90	7.000
0	-80	7.000
0	-70	7.000
0	-60	7.000
0	-50	7.000
0	-40	7.000
0	-30	7.000
0	-20	7.000
0	-10	7.000
0	0	7.000
0	10	7.000
0	20	7.000
0	30	7.000
0	40	7.000
0	50	7.000
0	60	7.000
0	70	7.000
0	80	7.000
0	90	7.000
0	100	7.000
0	110	7.000
0	120	7.000
0	130	7.000
0	140	7.000
0	150	7.000
0	160	7.000
0	170	7.000
0	180	7.000
0	190	7.000
0	200	7.000
0	210	7.000
0	220	7.000
0	230	7.000
0	240	7.000
0	250	7.000
10	-250	7.132
10	-240	7.129
10	-230	7.126
10	-220	7.123
10	-210	7.121
10	-200	7.118
10	-190	7.116
10	-180	7.113
10	-170	7.111
10	-160	7.108
10	-150	7.106
10	-140	7.104
10	-130	7.101
10	-120	7.099
10	-110	7.097
10	-100	7.095
10	-90	7.092
10	-80	7.090
10	-70	7.088
10	-60	7.086
10	-50	7.085
10	-40	7.083
10	-30	7.081
10	-20	7.079
10	-10	7.077
10	0	7.075
10	10	7.074
10	20	7.072
10	30	7.070
10	40	7.069
10	50	7.067
10	60	7.066
10	70	7.065
10	80	7.063
10	90	7.062
10	100	7.060
10	110	7.059
10	120	7.058
10	130	7.057
10	140	7.056
10	150	7.055
10	160	7.054
10	170	7.053
10	180	7.052
10	190	7.051
10	200	7.050
10	210	7.049
10	220	7.048
10	230	7.047
10	240	7.047
10	250	7.046
20	-250	7.222
20	-240	7.217
20	-230	7.213
20	-220	7.208
20	-210	7.204
20	-200	7.200
20	-190	7.195
20	-180	7.191
20	-170	7.187
20	-160	7.183
20	-150	7.179
20	-140	7.175
20	-130	7.172
20	-120	7.168
20	-110	7.164
20	-100	7.161
20	-90	7.157
20	-80	7.154
20	-70	7.150
20	-60	7.147
20	-50	7.144
20	-40	7.140
20	-30	7.137
20	-20	7.134
20	-10	7.131
20	0	7.128
20	10	7.126
20	20	7.123
20	30	7.120
20	40	7.117
20	50	7.115
20	60	7.113
20	70	7.110
20	80	7.108
20	90	7.105
20	100	7.103
20	110	7.101
20	120	7.099
20	130	7.097
20	140	7.095
20	150	7.093
20	160	7.092
20	170	7.090
20	180	7.088
20	190	7.087
20	200	7.085
20	210	7.084
20	220	7.082
20	230	7.081
20	240	7.080
20	250	7.079
30	-250	7.276
30	-240	7.270
30	-230	7.264
30	-220	7.259
30	-210	7.254
30	-200	7.249
30	-190	7.243
30	-180	7.238
30	-170	7.233
30	-160	7.228
30	-150	7.224
30	-140	7.219
30	-130	7.214
30	-120	7.210
30	-110	7.205
30	-100	7.201
30	-90	7.196
30	-80	7.192
30	-70	7.188
30	-60	7.184
30	-50	7.180
30	-40	7.176
30	-30	7.172
30	-20	7.168
30	-10	7.165
30	0	7.161
30	10	7.158
30	20	7.154
30	30	7.151
30	40	7.148
30	50	7.145
30	60	7.142
30	70	7.139
30	80	7.136
30	90	7.133
30	100	7.130
30	110	7.127
30	120	7.125
30	130	7.122
30	140	7.120
30	150	7.117
30	160	7.115
30	170	7.113
30	180	7.111
30	190	7.109
30	200	7.107
30	210	7.105
30	220	7.104
30	230	7.102
30	240	7.100
30	250	7.099
40	-250	7.297
40	-240	7.291
40	-230	7.286
40	-220	7.280
40	-210	7.274
40	-200	7.269
40	-190	7.263
40	-180	7.258
40	-170	7.253
40	-160	7.247
40	-150	7.242
40	-140	7.237
40	-130	7.232
40	-120	7.227
40	-110	7.223
40	-100	7.218
40	-90	7.213
40	-80	7.209
